dataset,record,base_record,snr_db,eval_scope,target_fs_hz,bits,lsb_uv,raw_bitrate_bps,storage_mib_per_day,tolerance_ms,reference_beats,detected_beats,tp,fp,fn,sensitivity_pct,ppv_pct,f1_pct,median_abs_timing_error_ms,p95_abs_timing_error_ms,clipping_rate_pct,quantization_rmse_uv,quantization_snr_db,evaluated_duration_s
mitdb,104,104,,clean_after_5min,125,9,19.53125000,1125,11.58714294,75,1856,1846,1761,85,95,94.88146552,95.39544962,95.13776337,4.00000000,50.55555556,0.00000000,5.63125687,32.05226774,1505.15555556
mitdb,104,104,,clean_after_5min,125,10,9.76562500,1250,12.87460327,75,1856,1846,1763,83,93,94.98922414,95.50379198,95.24581307,3.88888889,50.54444444,0.00000000,2.81867297,38.06348069,1505.15555556
mitdb,104,104,,clean_after_5min,125,11,4.88281250,1375,14.16206360,75,1856,1847,1763,84,93,94.98922414,95.45208446,95.22009182,4.00000000,50.55555556,0.00000000,1.40715289,44.09754873,1505.15555556
mitdb,104,104,,clean_after_5min,180,6,156.25000000,1080,11.12365723,75,1856,1855,1752,103,104,94.39655172,94.44743935,94.42198868,2.77777778,41.66666667,0.00000000,46.28476227,13.75332323,1505.15555556
mitdb,104,104,,clean_after_5min,180,7,78.12500000,1260,12.97760010,75,1856,1851,1784,67,72,96.12068966,96.38033495,96.25033720,2.77777778,41.66666667,0.00000000,22.45248007,20.03679759,1505.15555556
mitdb,104,104,,clean_after_5min,180,8,39.06250000,1440,14.83154297,75,1856,1854,1788,66,68,96.33620690,96.44012945,96.38814016,2.77777778,38.88888889,0.00000000,11.24825767,26.04037885,1505.15555556
mitdb,104,104,,clean_after_5min,180,9,19.53125000,1620,16.68548584,75,1856,1854,1788,66,68,96.33620690,96.44012945,96.38814016,2.77777778,38.88888889,0.00000000,5.63249108,32.04807372,1505.15555556
mitdb,104,104,,clean_after_5min,180,10,9.76562500,1800,18.53942871,75,1856,1854,1790,64,66,96.44396552,96.54800431,96.49595687,2.77777778,38.88888889,0.00000000,2.81570646,38.07033643,1505.15555556
mitdb,104,104,,clean_after_5min,180,11,4.88281250,1980,20.39337158,75,1856,1854,1789,65,67,96.39008621,96.49406688,96.44204852,2.77777778,38.88888889,0.00000000,1.41117268,44.07048075,1505.15555556
mitdb,104,104,,clean_after_5min,250,6,156.25000000,1500,15.44952393,75,1856,1856,1844,12,12,99.35344828,99.35344828,99.35344828,2.22222222,6.33333333,0.00000000,46.29149156,13.75210549,1505.15555556
mitdb,104,104,,clean_after_5min,250,7,78.12500000,1750,18.02444458,75,1856,1855,1846,9,10,99.46120690,99.51482480,99.48800862,2.55555556,6.19444444,0.00000000,22.44772472,20.03868242,1505.15555556
mitdb,104,104,,clean_after_5min,250,8,39.06250000,2000,20.59936523,75,1856,1856,1850,6,6,99.67672414,99.67672414,99.67672414,2.55555556,6.06111111,0.00000000,11.24904588,26.03981521,1505.15555556
mitdb,104,104,,clean_after_5min,250,9,19.53125000,2250,23.17428589,75,1856,1855,1846,9,10,99.46120690,99.51482480,99.48800862,2.44444444,6.00000000,0.00000000,5.63383410,32.04604790,1505.15555556
mitdb,104,104,,clean_after_5min,250,10,9.76562500,2500,25.74920654,75,1856,1855,1848,7,8,99.56896552,99.62264151,99.59579628,2.44444444,6.00000000,0.00000000,2.81652004,38.06787207,1505.15555556
mitdb,104,104,,clean_after_5min,250,11,4.88281250,2750,28.32412720,75,1856,1855,1847,8,9,99.51508621,99.56873315,99.54190245,2.55555556,6.07777778,0.00000000,1.40849244,44.08703857,1505.15555556
mitdb,104,104,,clean_after_5min,360,6,156.25000000,2160,22.24731445,75,1856,1859,1838,21,18,99.03017241,98.87036041,98.95020188,2.77777778,5.55555556,0.00000000,46.28908600,13.74887755,1505.15555556
mitdb,104,104,,clean_after_5min,360,7,78.12500000,2520,25.95520020,75,1856,1859,1838,21,18,99.03017241,98.87036041,98.95020188,2.77777778,5.55555556,0.00000000,22.45151743,20.03353568,1505.15555556
mitdb,104,104,,clean_after_5min,360,8,39.06250000,2880,29.66308594,75,1856,1859,1838,21,18,99.03017241,98.87036041,98.95020188,2.77777778,5.55555556,0.00000000,11.24436870,26.03974811,1505.15555556
mitdb,104,104,,clean_after_5min,360,9,19.53125000,3240,33.37097168,75,1856,1859,1838,21,18,99.03017241,98.87036041,98.95020188,2.77777778,5.55555556,0.00000000,5.63510120,32.04041526,1505.15555556
mitdb,104,104,,clean_after_5min,360,10,9.76562500,3600,37.07885742,75,1856,1859,1838,21,18,99.03017241,98.87036041,98.95020188,2.77777778,5.55555556,0.00000000,2.81680625,38.06331014,1505.15555556
mitdb,104,104,,clean_after_5min,360,11,4.88281250,3960,40.78674316,75,1856,1859,1838,21,18,99.03017241,98.87036041,98.95020188,2.77777778,5.55555556,0.00000000,1.40936849,44.07795849,1505.15555556
mitdb,104,104,,clean_after_5min,100,6,156.25000000,600,6.17980957,150,1856,1870,1831,39,25,98.65301724,97.91443850,98.28234031,12.77777778,72.22222222,0.00000000,46.29241773,13.75406749,1505.15555556
mitdb,104,104,,clean_after_5min,100,7,78.12500000,700,7.20977783,150,1856,1860,1822,38,34,98.16810345,97.95698925,98.06243272,11.66666667,71.63888889,0.00000000,22.44619263,20.04141104,1505.15555556
mitdb,104,104,,clean_after_5min,100,8,39.06250000,800,8.23974609,150,1856,1848,1828,20,28,98.49137931,98.91774892,98.70410367,11.11111111,70.55555556,0.00000000,11.24992464,26.04127249,1505.15555556
mitdb,104,104,,clean_after_5min,100,9,19.53125000,900,9.26971436,150,1856,1848,1829,19,27,98.54525862,98.97186147,98.75809935,11.11111111,72.00000000,0.00000000,5.62444621,32.06266940,1505.15555556
mitdb,104,104,,clean_after_5min,100,10,9.76562500,1000,10.29968262,150,1856,1849,1830,19,26,98.59913793,98.97241752,98.78542510,11.11111111,72.22222222,0.00000000,2.81407360,38.07755571,1505.15555556
mitdb,104,104,,clean_after_5min,100,11,4.88281250,1100,11.32965088,150,1856,1842,1828,14,28,98.49137931,99.23995657,98.86425095,11.11111111,71.11111111,0.00000000,1.41070867,44.07551803,1505.15555556
mitdb,104,104,,clean_after_5min,125,6,156.25000000,750,7.72476196,150,1856,1859,1849,10,7,99.62284483,99.46207639,99.54239569,4.66666667,92.15555556,0.00000000,46.27094440,13.75820722,1505.15555556
mitdb,104,104,,clean_after_5min,125,7,78.12500000,875,9.01222229,150,1856,1849,1847,2,9,99.51508621,99.89183342,99.70310391,4.44444444,76.37777778,0.00000000,22.45229440,20.03915993,1505.15555556
mitdb,104,104,,clean_after_5min,125,8,39.06250000,1000,10.29968262,150,1856,1846,1846,0,10,99.46120690,100.00000000,99.72987574,4.33333333,71.22222222,0.00000000,11.24959439,26.04163721,1505.15555556
mitdb,104,104,,clean_after_5min,125,9,19.53125000,1125,11.58714294,150,1856,1846,1846,0,10,99.46120690,100.00000000,99.72987574,4.22222222,71.19444444,0.00000000,5.63125687,32.05226774,1505.15555556
mitdb,104,104,,clean_after_5min,125,10,9.76562500,1250,12.87460327,150,1856,1846,1845,1,11,99.40732759,99.94582882,99.67585089,4.22222222,70.51111111,0.00000000,2.81867297,38.06348069,1505.15555556
mitdb,104,104,,clean_after_5min,125,11,4.88281250,1375,14.16206360,150,1856,1847,1846,1,10,99.46120690,99.94585815,99.70294356,4.22222222,70.88888889,0.00000000,1.40715289,44.09754873,1505.15555556
mitdb,104,104,,clean_after_5min,180,6,156.25000000,1080,11.12365723,150,1856,1855,1852,3,4,99.78448276,99.83827493,99.81137160,2.77777778,83.33333333,0.00000000,46.28476227,13.75332323,1505.15555556
mitdb,104,104,,clean_after_5min,180,7,78.12500000,1260,12.97760010,150,1856,1851,1851,0,5,99.73060345,100.00000000,99.86512004,2.77777778,44.44444444,0.00000000,22.45248007,20.03679759,1505.15555556
mitdb,104,104,,clean_after_5min,180,8,39.06250000,1440,14.83154297,150,1856,1854,1854,0,2,99.89224138,100.00000000,99.94609164,2.77777778,44.44444444,0.00000000,11.24825767,26.04037885,1505.15555556
mitdb,104,104,,clean_after_5min,180,9,19.53125000,1620,16.68548584,150,1856,1854,1854,0,2,99.89224138,100.00000000,99.94609164,2.77777778,42.63888889,0.00000000,5.63249108,32.04807372,1505.15555556
mitdb,104,104,,clean_after_5min,180,10,9.76562500,1800,18.53942871,150,1856,1854,1854,0,2,99.89224138,100.00000000,99.94609164,2.77777778,41.66666667,0.00000000,2.81570646,38.07033643,1505.15555556
mitdb,104,104,,clean_after_5min,180,11,4.88281250,1980,20.39337158,150,1856,1854,1854,0,2,99.89224138,100.00000000,99.94609164,2.77777778,41.66666667,0.00000000,1.41117268,44.07048075,1505.15555556
mitdb,104,104,,clean_after_5min,250,6,156.25000000,1500,15.44952393,150,1856,1856,1855,1,1,99.94612069,99.94612069,99.94612069,2.22222222,6.55555556,0.00000000,46.29149156,13.75210549,1505.15555556
mitdb,104,104,,clean_after_5min,250,7,78.12500000,1750,18.02444458,150,1856,1855,1854,1,2,99.89224138,99.94609164,99.91915926,2.55555556,6.33333333,0.00000000,22.44772472,20.03868242,1505.15555556
mitdb,104,104,,clean_after_5min,250,8,39.06250000,2000,20.59936523,150,1856,1856,1855,1,1,99.94612069,99.94612069,99.94612069,2.55555556,6.11111111,0.00000000,11.24904588,26.03981521,1505.15555556
mitdb,104,104,,clean_after_5min,250,9,19.53125000,2250,23.17428589,150,1856,1855,1854,1,2,99.89224138,99.94609164,99.91915926,2.55555556,6.11111111,0.00000000,5.63383410,32.04604790,1505.15555556
mitdb,104,104,,clean_after_5min,250,10,9.76562500,2500,25.74920654,150,1856,1855,1854,1,2,99.89224138,99.94609164,99.91915926,2.55555556,6.11111111,0.00000000,2.81652004,38.06787207,1505.15555556
mitdb,104,104,,clean_after_5min,250,11,4.88281250,2750,28.32412720,150,1856,1855,1854,1,2,99.89224138,99.94609164,99.91915926,2.55555556,6.11111111,0.00000000,1.40849244,44.08703857,1505.15555556
mitdb,104,104,,clean_after_5min,360,6,156.25000000,2160,22.24731445,150,1856,1859,1855,4,1,99.94612069,99.78483055,99.86541050,2.77777778,5.55555556,0.00000000,46.28908600,13.74887755,1505.15555556
mitdb,104,104,,clean_after_5min,360,7,78.12500000,2520,25.95520020,150,1856,1859,1854,5,2,99.89224138,99.73103819,99.81157470,2.77777778,5.55555556,0.00000000,22.45151743,20.03353568,1505.15555556
mitdb,104,104,,clean_after_5min,360,8,39.06250000,2880,29.66308594,150,1856,1859,1855,4,1,99.94612069,99.78483055,99.86541050,2.77777778,5.55555556,0.00000000,11.24436870,26.03974811,1505.15555556
mitdb,104,104,,clean_after_5min,360,9,19.53125000,3240,33.37097168,150,1856,1859,1855,4,1,99.94612069,99.78483055,99.86541050,2.77777778,5.55555556,0.00000000,5.63510120,32.04041526,1505.15555556
mitdb,104,104,,clean_after_5min,360,10,9.76562500,3600,37.07885742,150,1856,1859,1855,4,1,99.94612069,99.78483055,99.86541050,2.77777778,5.55555556,0.00000000,2.81680625,38.06331014,1505.15555556
mitdb,104,104,,clean_after_5min,360,11,4.88281250,3960,40.78674316,150,1856,1859,1855,4,1,99.94612069,99.78483055,99.86541050,2.77777778,5.55555556,0.00000000,1.40936849,44.07795849,1505.15555556
mitdb,105,105,,clean_after_5min,100,6,156.25000000,600,6.17980957,75,2154,2219,2104,115,50,97.67873723,94.81748535,96.22684656,62.22222222,68.88888889,0.00000000,47.90594701,17.88800476,1505.15555556
mitdb,105,105,,clean_after_5min,100,7,78.12500000,700,7.20977783,75,2154,2218,2108,110,46,97.86443825,95.04057710,96.43183898,61.11111111,67.22222222,0.00000000,22.82389568,24.32799788,1505.15555556
mitdb,105,105,,clean_after_5min,100,8,39.06250000,800,8.23974609,75,2154,2219,2112,107,42,98.05013928,95.17800811,96.59272810,61.66666667,67.22222222,0.00000000,11.27775583,30.45133961,1505.15555556
mitdb,105,105,,clean_after_5min,100,9,19.53125000,900,9.26971436,75,2154,2221,2108,113,46,97.86443825,94.91220171,96.36571429,61.66666667,67.22222222,0.00000000,5.63674479,36.47522591,1505.15555556
mitdb,105,105,,clean_after_5min,100,10,9.76562500,1000,10.29968262,75,2154,2222,2108,114,46,97.86443825,94.86948695,96.34369287,61.66666667,67.22222222,0.00000000,2.81666452,42.50109088,1505.15555556
mitdb,105,105,,clean_after_5min,100,11,4.88281250,1100,11.32965088,75,2154,2222,2109,113,45,97.91086351,94.91449145,96.38939671,61.66666667,67.22222222,0.00000000,1.41137424,48.50294965,1505.15555556
mitdb,105,105,,clean_after_5min,125,6,156.25000000,750,7.72476196,75,2154,2195,2117,78,37,98.28226555,96.44646925,97.35571396,2.22222222,6.22222222,0.00000000,47.93740419,17.88210069,1505.15555556
mitdb,105,105,,clean_after_5min,125,7,78.12500000,875,9.01222229,75,2154,2201,2122,79,32,98.51439183,96.41072240,97.45120551,2.22222222,5.88888889,0.00000000,22.80948660,24.33328075,1505.15555556
mitdb,105,105,,clean_after_5min,125,8,39.06250000,1000,10.29968262,75,2154,2201,2122,79,32,98.51439183,96.41072240,97.45120551,2.16666667,5.88888889,0.00000000,11.29022504,30.44153898,1505.15555556
mitdb,105,105,,clean_after_5min,125,9,19.53125000,1125,11.58714294,75,2154,2204,2122,82,32,98.51439183,96.27949183,97.38412116,2.22222222,5.88888889,0.00000000,5.64094759,36.46854966,1505.15555556
mitdb,105,105,,clean_after_5min,125,10,9.76562500,1250,12.87460327,75,2154,2204,2122,82,32,98.51439183,96.27949183,97.38412116,2.11111111,5.88888889,0.00000000,2.81843556,42.49542875,1505.15555556
mitdb,105,105,,clean_after_5min,125,11,4.88281250,1375,14.16206360,75,2154,2205,2122,83,32,98.51439183,96.23582766,97.36178022,2.11111111,5.88888889,0.00000000,1.41234068,48.49680156,1505.15555556
mitdb,105,105,,clean_after_5min,180,6,156.25000000,1080,11.12365723,75,2154,2180,2131,49,23,98.93221913,97.75229358,98.33871712,2.77777778,2.77777778,0.00000000,47.94873012,17.87828323,1505.15555556
mitdb,105,105,,clean_after_5min,180,7,78.12500000,1260,12.97760010,75,2154,2181,2133,48,21,99.02506964,97.79917469,98.40830450,2.77777778,2.77777778,0.00000000,22.80519252,24.33315057,1505.15555556
mitdb,105,105,,clean_after_5min,180,8,39.06250000,1440,14.83154297,75,2154,2183,2134,49,20,99.07149489,97.75538250,98.40903851,2.77777778,2.77777778,0.00000000,11.27981163,30.44778849,1505.15555556
mitdb,105,105,,clean_after_5min,180,9,19.53125000,1620,16.68548584,75,2154,2183,2134,49,20,99.07149489,97.75538250,98.40903851,2.77777778,2.77777778,0.00000000,5.63829493,36.47086963,1505.15555556
mitdb,105,105,,clean_after_5min,180,10,9.76562500,1800,18.53942871,75,2154,2182,2134,48,20,99.07149489,97.80018332,98.43173432,2.77777778,2.77777778,0.00000000,2.81517556,42.50371574,1505.15555556
mitdb,105,105,,clean_after_5min,180,11,4.88281250,1980,20.39337158,75,2154,2183,2134,49,20,99.07149489,97.75538250,98.40903851,2.77777778,2.77777778,0.00000000,1.40997445,48.50960060,1505.15555556
mitdb,105,105,,clean_after_5min,250,6,156.25000000,1500,15.44952393,75,2154,2184,2139,45,15,99.30362117,97.93956044,98.61687414,1.11111111,2.88888889,0.00000000,47.94153587,17.87973917,1505.15555556
mitdb,105,105,,clean_after_5min,250,7,78.12500000,1750,18.02444458,75,2154,2185,2138,47,16,99.25719591,97.84897025,98.54805255,1.11111111,2.77777778,0.00000000,22.81038432,24.33132598,1505.15555556
mitdb,105,105,,clean_after_5min,250,8,39.06250000,2000,20.59936523,75,2154,2185,2140,45,14,99.35004643,97.94050343,98.64023969,1.11111111,2.77777778,0.00000000,11.27803580,30.44930865,1505.15555556
mitdb,105,105,,clean_after_5min,250,9,19.53125000,2250,23.17428589,75,2154,2184,2140,44,14,99.35004643,97.98534799,98.66297833,1.11111111,2.77777778,0.00000000,5.64441469,36.46159977,1505.15555556
mitdb,105,105,,clean_after_5min,250,10,9.76562500,2500,25.74920654,75,2154,2184,2140,44,14,99.35004643,97.98534799,98.66297833,1.11111111,2.77777778,0.00000000,2.81809238,42.49487351,1505.15555556
mitdb,105,105,,clean_after_5min,250,11,4.88281250,2750,28.32412720,75,2154,2184,2139,45,15,99.30362117,97.93956044,98.61687414,1.11111111,2.77777778,0.00000000,1.41175866,48.49876880,1505.15555556
mitdb,105,105,,clean_after_5min,360,6,156.25000000,2160,22.24731445,75,2154,2184,2145,39,9,99.58217270,98.21428571,98.89349931,0.00000000,2.77777778,0.00000000,47.94254940,17.87575053,1505.15555556
mitdb,105,105,,clean_after_5min,360,7,78.12500000,2520,25.95520020,75,2154,2183,2145,38,9,99.58217270,98.25927623,98.91630159,0.00000000,2.77777778,0.00000000,22.80186099,24.33076715,1505.15555556
mitdb,105,105,,clean_after_5min,360,8,39.06250000,2880,29.66308594,75,2154,2183,2145,38,9,99.58217270,98.25927623,98.91630159,0.00000000,2.77777778,0.00000000,11.28062289,30.44351140,1505.15555556
mitdb,105,105,,clean_after_5min,360,9,19.53125000,3240,33.37097168,75,2154,2183,2145,38,9,99.58217270,98.25927623,98.91630159,0.00000000,2.77777778,0.00000000,5.63857943,36.46677897,1505.15555556
mitdb,105,105,,clean_after_5min,360,10,9.76562500,3600,37.07885742,75,2154,2183,2145,38,9,99.58217270,98.25927623,98.91630159,0.00000000,2.77777778,0.00000000,2.81811177,42.49100875,1505.15555556
mitdb,105,105,,clean_after_5min,360,11,4.88281250,3960,40.78674316,75,2154,2183,2145,38,9,99.58217270,98.25927623,98.91630159,0.00000000,2.77777778,0.00000000,1.40880761,48.51313922,1505.15555556
mitdb,105,105,,clean_after_5min,100,6,156.25000000,600,6.17980957,150,2154,2219,2131,88,23,98.93221913,96.03424966,97.46169678,62.22222222,69.44444444,0.00000000,47.90594701,17.88800476,1505.15555556
mitdb,105,105,,clean_after_5min,100,7,78.12500000,700,7.20977783,150,2154,2218,2132,86,22,98.97864438,96.12263300,97.52973468,61.11111111,67.77777778,0.00000000,22.82389568,24.32799788,1505.15555556
mitdb,105,105,,clean_after_5min,100,8,39.06250000,800,8.23974609,150,2154,2219,2134,85,20,99.07149489,96.16944570,97.59890236,61.66666667,67.77777778,0.00000000,11.27775583,30.45133961,1505.15555556
mitdb,105,105,,clean_after_5min,100,9,19.53125000,900,9.26971436,150,2154,2221,2132,89,22,98.97864438,95.99279604,97.46285714,61.66666667,67.77777778,0.00000000,5.63674479,36.47522591,1505.15555556
mitdb,105,105,,clean_after_5min,100,10,9.76562500,1000,10.29968262,150,2154,2222,2133,89,21,99.02506964,95.99459946,97.48628885,61.66666667,67.77777778,0.00000000,2.81666452,42.50109088,1505.15555556
mitdb,105,105,,clean_after_5min,100,11,4.88281250,1100,11.32965088,150,2154,2222,2133,89,21,99.02506964,95.99459946,97.48628885,61.66666667,67.77777778,0.00000000,1.41137424,48.50294965,1505.15555556
mitdb,105,105,,clean_after_5min,125,6,156.25000000,750,7.72476196,150,2154,2195,2136,59,18,99.16434540,97.31207289,98.22947804,2.22222222,6.80555556,0.00000000,47.93740419,17.88210069,1505.15555556
mitdb,105,105,,clean_after_5min,125,7,78.12500000,875,9.01222229,150,2154,2201,2141,60,13,99.39647168,97.27396638,98.32376579,2.22222222,6.22222222,0.00000000,22.80948660,24.33328075,1505.15555556
mitdb,105,105,,clean_after_5min,125,8,39.06250000,1000,10.29968262,150,2154,2201,2139,62,15,99.30362117,97.18309859,98.23191734,2.22222222,6.11111111,0.00000000,11.29022504,30.44153898,1505.15555556
mitdb,105,105,,clean_after_5min,125,9,19.53125000,1125,11.58714294,150,2154,2204,2138,66,16,99.25719591,97.00544465,98.11840294,2.22222222,6.12777778,0.00000000,5.64094759,36.46854966,1505.15555556
mitdb,105,105,,clean_after_5min,125,10,9.76562500,1250,12.87460327,150,2154,2204,2138,66,16,99.25719591,97.00544465,98.11840294,2.22222222,6.11111111,0.00000000,2.81843556,42.49542875,1505.15555556
mitdb,105,105,,clean_after_5min,125,11,4.88281250,1375,14.16206360,150,2154,2205,2138,67,16,99.25719591,96.96145125,98.09589355,2.22222222,6.11111111,0.00000000,1.41234068,48.49680156,1505.15555556
mitdb,105,105,,clean_after_5min,180,6,156.25000000,1080,11.12365723,150,2154,2180,2143,37,11,99.48932219,98.30275229,98.89247808,2.77777778,2.77777778,0.00000000,47.94873012,17.87828323,1505.15555556
mitdb,105,105,,clean_after_5min,180,7,78.12500000,1260,12.97760010,150,2154,2181,2143,38,11,99.48932219,98.25767996,98.86966551,2.77777778,2.77777778,0.00000000,22.80519252,24.33315057,1505.15555556
mitdb,105,105,,clean_after_5min,180,8,39.06250000,1440,14.83154297,150,2154,2183,2144,39,10,99.53574745,98.21346770,98.87018677,2.77777778,2.77777778,0.00000000,11.27981163,30.44778849,1505.15555556
mitdb,105,105,,clean_after_5min,180,9,19.53125000,1620,16.68548584,150,2154,2183,2144,39,10,99.53574745,98.21346770,98.87018677,2.77777778,2.77777778,0.00000000,5.63829493,36.47086963,1505.15555556
mitdb,105,105,,clean_after_5min,180,10,9.76562500,1800,18.53942871,150,2154,2182,2144,38,10,99.53574745,98.25847846,98.89298893,2.77777778,2.77777778,0.00000000,2.81517556,42.50371574,1505.15555556
mitdb,105,105,,clean_after_5min,180,11,4.88281250,1980,20.39337158,150,2154,2183,2144,39,10,99.53574745,98.21346770,98.87018677,2.77777778,2.77777778,0.00000000,1.40997445,48.50960060,1505.15555556
mitdb,105,105,,clean_after_5min,250,6,156.25000000,1500,15.44952393,150,2154,2184,2146,38,8,99.62859796,98.26007326,98.93960350,1.11111111,3.00000000,0.00000000,47.94153587,17.87973917,1505.15555556
mitdb,105,105,,clean_after_5min,250,7,78.12500000,1750,18.02444458,150,2154,2185,2145,40,9,99.58217270,98.16933638,98.87070754,1.11111111,2.88888889,0.00000000,22.81038432,24.33132598,1505.15555556
mitdb,105,105,,clean_after_5min,250,8,39.06250000,2000,20.59936523,150,2154,2185,2146,39,8,99.62859796,98.21510297,98.91680111,1.11111111,2.77777778,0.00000000,11.27803580,30.44930865,1505.15555556
mitdb,105,105,,clean_after_5min,250,9,19.53125000,2250,23.17428589,150,2154,2184,2146,38,8,99.62859796,98.26007326,98.93960350,1.11111111,2.77777778,0.00000000,5.64441469,36.46159977,1505.15555556
mitdb,105,105,,clean_after_5min,250,10,9.76562500,2500,25.74920654,150,2154,2184,2146,38,8,99.62859796,98.26007326,98.93960350,1.11111111,2.77777778,0.00000000,2.81809238,42.49487351,1505.15555556
mitdb,105,105,,clean_after_5min,250,11,4.88281250,2750,28.32412720,150,2154,2184,2146,38,8,99.62859796,98.26007326,98.93960350,1.11111111,2.77777778,0.00000000,1.41175866,48.49876880,1505.15555556
mitdb,105,105,,clean_after_5min,360,6,156.25000000,2160,22.24731445,150,2154,2184,2150,34,4,99.81429898,98.44322344,99.12402029,0.00000000,2.77777778,0.00000000,47.94254940,17.87575053,1505.15555556
mitdb,105,105,,clean_after_5min,360,7,78.12500000,2520,25.95520020,150,2154,2183,2150,33,4,99.81429898,98.48831883,99.14687572,0.00000000,2.77777778,0.00000000,22.80186099,24.33076715,1505.15555556
mitdb,105,105,,clean_after_5min,360,8,39.06250000,2880,29.66308594,150,2154,2183,2150,33,4,99.81429898,98.48831883,99.14687572,0.00000000,2.77777778,0.00000000,11.28062289,30.44351140,1505.15555556
mitdb,105,105,,clean_after_5min,360,9,19.53125000,3240,33.37097168,150,2154,2183,2150,33,4,99.81429898,98.48831883,99.14687572,0.00000000,2.77777778,0.00000000,5.63857943,36.46677897,1505.15555556
mitdb,105,105,,clean_after_5min,360,10,9.76562500,3600,37.07885742,150,2154,2183,2150,33,4,99.81429898,98.48831883,99.14687572,0.00000000,2.77777778,0.00000000,2.81811177,42.49100875,1505.15555556
mitdb,105,105,,clean_after_5min,360,11,4.88281250,3960,40.78674316,150,2154,2183,2150,33,4,99.81429898,98.48831883,99.14687572,0.00000000,2.77777778,0.00000000,1.40880761,48.51313922,1505.15555556
mitdb,106,106,,clean_after_5min,100,6,156.25000000,600,6.17980957,75,1696,1706,1642,64,54,96.81603774,96.24853458,96.53145209,13.33333333,69.44444444,0.00000000,44.25444671,18.07947479,1505.15555556
mitdb,106,106,,clean_after_5min,100,7,78.12500000,700,7.20977783,75,1696,1699,1638,61,58,96.58018868,96.40965274,96.49484536,53.88888889,69.44444444,0.00000000,22.44047711,23.97797138,1505.15555556
mitdb,106,106,,clean_after_5min,100,8,39.06250000,800,8.23974609,75,1696,1702,1639,63,57,96.63915094,96.29847239,96.46851089,53.33333333,69.44444444,0.00000000,11.28277254,29.95029644,1505.15555556
mitdb,106,106,,clean_after_5min,100,9,19.53125000,900,9.26971436,75,1696,1705,1641,64,55,96.75707547,96.24633431,96.50102911,53.33333333,69.44444444,0.00000000,5.64012171,35.97284358,1505.15555556
mitdb,106,106,,clean_after_5min,100,10,9.76562500,1000,10.29968262,75,1696,1701,1638,63,58,96.58018868,96.29629630,96.43803356,52.50000000,69.44444444,0.00000000,2.81511529,42.00868940,1505.15555556
mitdb,106,106,,clean_after_5min,100,11,4.88281250,1100,11.32965088,75,1696,1702,1640,62,56,96.69811321,96.35722679,96.52736904,52.77777778,69.44444444,0.00000000,1.40964038,48.01644644,1505.15555556
mitdb,106,106,,clean_after_5min,125,6,156.25000000,750,7.72476196,75,1696,1693,1688,5,8,99.52830189,99.70466627,99.61640602,2.44444444,40.33333333,0.00000000,44.29511247,18.07149297,1505.15555556
mitdb,106,106,,clean_after_5min,125,7,78.12500000,875,9.01222229,75,1696,1694,1690,4,6,99.64622642,99.76387249,99.70501475,2.44444444,9.80000000,0.00000000,22.42372682,23.98445327,1505.15555556
mitdb,106,106,,clean_after_5min,125,8,39.06250000,1000,10.29968262,75,1696,1694,1689,5,7,99.58726415,99.70484061,99.64601770,2.44444444,9.40000000,0.00000000,11.28304203,29.95008503,1505.15555556
mitdb,106,106,,clean_after_5min,125,9,19.53125000,1125,11.58714294,75,1696,1694,1689,5,7,99.58726415,99.70484061,99.64601770,2.44444444,8.77777778,0.00000000,5.63649401,35.97842816,1505.15555556
mitdb,106,106,,clean_after_5min,125,10,9.76562500,1250,12.87460327,75,1696,1694,1689,5,7,99.58726415,99.70484061,99.64601770,2.44444444,8.77777778,0.00000000,2.81766057,42.00083565,1505.15555556
mitdb,106,106,,clean_after_5min,125,11,4.88281250,1375,14.16206360,75,1696,1694,1689,5,7,99.58726415,99.70484061,99.64601770,2.44444444,8.66666667,0.00000000,1.41088166,48.00879736,1505.15555556
mitdb,106,106,,clean_after_5min,180,6,156.25000000,1080,11.12365723,75,1696,1691,1691,0,5,99.70518868,100.00000000,99.85237673,2.77777778,2.77777778,0.00000000,44.28425641,18.07198122,1505.15555556
mitdb,106,106,,clean_after_5min,180,7,78.12500000,1260,12.97760010,75,1696,1692,1692,0,4,99.76415094,100.00000000,99.88193625,2.77777778,2.77777778,0.00000000,22.42343034,23.98292732,1505.15555556
mitdb,106,106,,clean_after_5min,180,8,39.06250000,1440,14.83154297,75,1696,1692,1692,0,4,99.76415094,100.00000000,99.88193625,2.77777778,2.77777778,0.00000000,11.27449313,29.95502783,1505.15555556
mitdb,106,106,,clean_after_5min,180,9,19.53125000,1620,16.68548584,75,1696,1691,1691,0,5,99.70518868,100.00000000,99.85237673,2.77777778,2.77777778,0.00000000,5.63510887,35.97892214,1505.15555556
mitdb,106,106,,clean_after_5min,180,10,9.76562500,1800,18.53942871,75,1696,1692,1692,0,4,99.76415094,100.00000000,99.88193625,2.77777778,2.77777778,0.00000000,2.81791176,41.99842057,1505.15555556
mitdb,106,106,,clean_after_5min,180,11,4.88281250,1980,20.39337158,75,1696,1692,1692,0,4,99.76415094,100.00000000,99.88193625,2.77777778,2.77777778,0.00000000,1.41173934,48.00187804,1505.15555556
